<DATABASE_ID>,<DATABASE_NAME>,<MOLECULAR_WEIGHT>,<JCHEM_ACCEPTOR_COUNT>,<JCHEM_AVERAGE_POLARIZABILITY>,<JCHEM_DONOR_COUNT>,<JCHEM_FORMAL_CHARGE>,<JCHEM_LOGP>,<JCHEM_NUMBER_OF_RINGS>,<JCHEM_PHYSIOLOGICAL_CHARGE>,<JCHEM_PKA>,<JCHEM_PKA_STRONGEST_ACIDIC>,<JCHEM_PKA_STRONGEST_BASIC>,<JCHEM_POLAR_SURFACE_AREA>,<JCHEM_REFRACTIVITY>,<JCHEM_ROTATABLE_BOND_COUNT>,<DRUGBANK_ID>
DB13673,drugbank,483.5139,15,47.71634365313935,11,0,-7.167795245666667,3,5,13.004888165599127,12.488072502607203,9.760920681985683,288.4,107.79199999999999,6,DB13673
DB13674,drugbank,253.2527,4,25.57105521363737,1,0,2.6009381866666663,3,-1,,3.6768581416325596,-3.1756713663616964,57.61000000000001,70.04299999999999,2,DB13674
DB13675,drugbank,311.4,4,32.50851332762117,3,0,1.9417813903333334,2,-1,18.132556060867163,4.324815845953748,2.2080256846160404,101.28999999999999,82.11099999999999,2,DB13675
DB13676,drugbank,479.07,4,53.78507188452412,1,0,4.808301299666666,6,1,,11.702251242685126,8.648575951938234,38.82,138.72579999999994,4,DB13676
DB13677,drugbank,321.333,6,32.118929375309015,1,0,-0.3686553376666652,3,0,,15.20541544795737,-4.1710744779217155,101.70999999999998,83.50999999999999,7,DB13677
DB13678,drugbank,321.505,2,39.18521333822486,0,0,5.062643369000001,3,1,,8.177465966356634,,29.54,94.42749999999998,6,DB13678
DB13679,drugbank,274.79,2,30.8205314118093,0,0,3.5849509150000003,2,1,,9.474711663883962,,16.130000000000003,80.8503,5,DB13679
DB13680,drugbank,215.212,3,21.200281552582908,2,0,1.2959657716666668,2,0,,11.641307261311445,-1.15659409598297,84.55000000000001,59.764700000000005,1,DB13680
DB13681,drugbank,316.449,4,38.731149675457544,1,0,4.920738940666667,2,1,,11.537588331745624,8.24049958853892,54.190000000000005,107.51859999999998,11,DB13681
DB13682,drugbank,514.577,8,50.940347049398554,2,0,-4.020851634450208,5,0,10.806327547127056,2.674932085784361,3.5370084810363314,153.92,141.296,7,DB13682
DB13683,drugbank,272.392,3,32.98662958732284,0,0,3.9215242783333344,2,1,,8.63764975295575,,25.360000000000003,83.5675,7,DB13683
DB13684,drugbank,423.72,3,42.011120226602486,0,0,5.074068729,3,0,,6.447188770629418,,36.28,110.79939999999996,7,DB13684
DB13685,drugbank,366.545,2,43.67051532545587,1,0,4.3155537566666675,5,0,,17.594925500188626,-1.663451704284852,29.46,111.13369999999998,2,DB13685
DB13686,drugbank,433.3,5,40.6223110004661,2,0,2.2167353486666674,3,-1,11.196400460207819,3.2624407377449667,-4.21425725574428,95.94000000000001,100.2268,5,DB13686
DB13687,drugbank,356.445,4,38.6985259991246,1,0,2.2060107593333336,3,1,,13.951964644256456,7.903277144757181,48.470000000000006,101.94450000000002,6,DB13687
DB13689,drugbank,416.646,3,51.111801671891726,3,0,4.513090884666667,3,0,15.288747760735948,14.392873609845417,-1.1458764899557465,60.69,126.28889999999997,6,DB13689
DB13690,drugbank,70.091,1,7.552110319155568,0,0,1.133898235,0,0,,-5.121333375706464,,9.23,20.3969,2,DB13690
DB13692,drugbank,345.395,6,37.155518578284294,3,0,2.243073881561531,3,1,12.82463155507276,9.52706471814633,8.51582015105728,80.18,95.00479999999997,5,DB13692
DB13693,drugbank,414.45,7,37.97844428230428,3,0,0.3802906450000002,3,-2,3.130742382219022,-1.0893136998133448,-6.390286227689585,141.08,94.5076,5,DB13693
DB13694,drugbank,416.521,2,47.470511252210976,0,2,-5.63852000094349,2,2,19.827389178785662,19.22532918745717,,66.84,116.06099999999999,11,DB13694
DB13695,drugbank,340.5,2,38.72534897073936,1,1,-0.7297925764717463,2,1,,11.17817284150368,-4.470467199126291,46.53,104.90140000000001,9,DB13695
DB13696,drugbank,326.57,2,27.40233698398871,2,0,4.134362601666666,2,0,14.190627601893521,7.491225943292434,-4.284412948119051,49.33,76.0,2,DB13696
DB13699,drugbank,231.29,3,21.754577799815287,3,0,0.29528298799999997,1,-1,16.31271281745568,6.1316044009998585,2.2517085910483616,98.21,59.14979999999999,1,DB13699
DB13701,drugbank,670.968,5,43.85069041543416,4,0,1.6244056466666663,1,-1,11.93783048212709,2.132041773020589,-2.17420504311488,124.6,115.04329999999999,5,DB13701
DB13703,drugbank,151.209,2,17.00227441918455,2,0,0.9693837607914428,1,1,,10.359087806710237,9.706903506314644,46.25,45.686099999999996,2,DB13703
DB13708,drugbank,337.78,4,32.363153172992426,3,0,2.2592419936666666,3,0,11.564903813206099,9.534221557605166,-1.9230577046843376,101.29,84.57079999999999,2,DB13708
DB13709,drugbank,247.338,2,27.874067418585163,0,0,3.432406197333334,2,0,,3.2411658441758364,,39.19,70.5129,3,DB13709
DB13710,drugbank,302.451,2,35.872757579462956,1,0,3.652442394000001,4,0,,19.377705256743777,-0.8839297228827189,37.3,88.97839999999997,0,DB13710
DB13711,drugbank,500.548,9,52.80103588297514,1,0,3.3145366823333338,5,1,17.599026661558884,13.287765393231918,7.056900810809573,110.94000000000001,132.4855,8,DB13711
DB13712,drugbank,242.38,2,23.193099435032963,0,0,4.457112089333332,0,0,,-4.803226692248801,,18.46,65.045,7,DB13712
DB13713,drugbank,293.41,2,33.20692961738691,1,0,3.117635160333333,4,1,,13.174499274279135,9.003065729454859,23.47,90.2346,3,DB13713
DB13714,drugbank,258.405,1,31.331044560195608,1,0,5.364369477333333,3,0,,10.862569264370547,-5.197427166119142,20.23,80.5057,1,DB13714
DB13716,drugbank,278.3435,2,32.146209124049165,0,0,4.627997773333334,1,0,,-6.655620186516919,,52.60000000000001,77.85579999999999,10,DB13716
DB13717,drugbank,350.4507,1,39.83399628451273,0,0,5.571767122333333,3,0,,-7.086146927211667,,35.53,103.83830000000003,7,DB13717
DB13718,drugbank,326.44,4,36.78555002447077,1,0,2.817451937000001,4,1,,13.892120589819111,9.176454721982065,45.59,94.6495,4,DB13718
DB13719,drugbank,284.181,10,23.34014821631309,0,0,0.8947180946666662,0,1,,7.29630699989507,,168.38999999999996,58.947,12,DB13719
DB13720,drugbank,278.418,0,33.561772952482976,0,1,-0.14609018880507812,3,1,,0.0,,111.691,,2,DB13720
DB13721,drugbank,416.297,2,41.097010774825335,0,0,5.4439877050000005,3,0,,10.619196455098287,-7.132488342210394,59.32000000000001,119.09160000000003,7,DB13721
DB13722,drugbank,251.71,3,25.98458064515544,1,0,3.2217596486666666,2,-1,,4.25073251676274,-1.2448528942801311,40.540000000000006,69.52310000000001,3,DB13722
DB13723,drugbank,146.19,3,15.61739062376122,1,0,-1.374387106471746,0,1,,4.13850892746921,,52.16,61.82280000000001,4,DB13723
DB13724,drugbank,285.27,4,27.284265404565083,0,0,1.7220606096666669,2,0,,-2.105191168246053,,98.18,66.8771,5,DB13724
DB13725,drugbank,281.443,1,34.17144654087777,1,0,5.156182256999999,2,1,,10.616508172758616,,12.03,91.53000000000003,6,DB13725
DB13726,drugbank,214.24,5,20.38493618202816,4,0,-0.5247584163333333,1,1,,10.532590597603436,7.720327438886685,122.05999999999999,63.75300000000001,1,DB13726
DB13727,drugbank,235.33,1,27.364836928664438,0,0,4.044345069666666,3,1,,7.339416861944401,,3.24,77.45420000000001,2,DB13727
DB13728,drugbank,444.9,5,43.353780709357636,3,0,1.730802703333334,4,0,13.404697628653999,12.415617960308701,-3.330175673881957,94.83000000000001,107.10759999999998,2,DB13728
DB13729,drugbank,398.4125,6,41.91956955155112,3,0,1.510709413666667,2,1,,19.543584979653467,8.53748808272387,134.81,117.77159999999998,9,DB13729
DB13730,drugbank,268.185,6,23.67667392547734,1,0,-0.577774996333333,2,0,13.935795902920333,11.836557239917864,-2.15873625848703,129.49,58.1084,4,DB13730
DB13731,drugbank,307.434,3,36.58373746983648,0,0,3.4297280279999995,1,1,,9.414820687956992,,38.77,89.86999999999999,12,DB13731
DB13733,drugbank,98.145,1,11.385123275543322,1,0,0.9291800653333333,0,0,,15.81607066043739,-2.4418506931246844,20.23,29.4225,1,DB13733
DB13736,drugbank,218.3,3,25.01252479813961,1,0,2.131213096999999,2,1,,9.25845812699594,,33.62,64.50030000000001,4,DB13736
DB13737,drugbank,236.271,3,23.93671842398111,2,0,1.468514527666667,2,0,10.806314442880074,7.140078077457213,,75.27000000000001,61.651700000000005,2,DB13737
DB13738,drugbank,320.477,3,38.545334345985594,1,0,3.7106068403333334,1,1,,9.188107078386318,,41.57000000000001,95.84349999999998,12,DB13738
DB13739,drugbank,406.45,4,41.558234374669595,1,0,1.0876963496666658,3,0,14.350907710189773,11.850215004042367,-2.764186319401595,102.01000000000002,99.55020000000002,8,DB13739
DB13740,drugbank,155.197,2,16.215296854647086,1,0,0.48273198533333317,1,0,,11.795107450104233,-5.92868206080426,46.17,40.5071,1,DB13740
DB13741,drugbank,1127.712,7,64.57577675831544,4,0,6.837952532999999,2,-2,2.626983156952332,2.024923282347553,-4.247407910223423,142.03,176.4237,8,DB13741
DB13744,drugbank,288.307,7,29.78331159593219,1,0,1.5934879106666664,3,-1,,5.612598220200083,3.029259218784226,86.63000000000001,78.96979999999999,3,DB13744
DB13747,drugbank,149.1882,4,16.377970748380932,3,0,-1.8801365703333337,0,1,15.592488438551062,15.115809304716329,8.439073054943169,63.93000000000001,38.864999999999995,6,DB13747
DB13750,drugbank,288.3018,5,30.4698015140537,2,2,-6.9299242472768245,2,2,8.113631818671369,7.511571902501989,1.0508006613193481,82.17,79.61789999999999,6,DB13750
DB13752,drugbank,331.4061,3,36.7303416311128,0,0,3.089868367666668,3,0,,-4.100562613051367,,63.68,90.1875,5,DB13752
DB13753,drugbank,349.53,2,40.41848647876416,0,0,4.995463565333333,3,1,,8.732878524456499,,29.54,99.72749999999999,7,DB13753
DB13754,drugbank,223.228,3,22.221618331519075,1,0,1.1872993416666664,2,0,,12.680935167058985,-4.605682389181812,56.79,55.7028,4,DB13754
DB13755,drugbank,1253.871,8,82.30390382610636,6,0,6.396723563999999,2,-2,2.433444675700936,1.8315183234914487,-1.3795033668678396,190.99999999999997,211.93120000000002,11,DB13755
DB13756,drugbank,548.673,8,58.904870699915605,3,0,2.019631758333333,6,0,12.296494955173998,7.182632848396775,0.2690470257392512,131.75,140.05319999999995,5,DB13756
DB13757,drugbank,369.421,6,39.49740123008709,4,0,0.9069390249425807,2,1,14.05549679788922,9.575379546851453,8.71343152794092,114.61000000000001,101.0261,10,DB13757
DB13758,drugbank,257.71,3,26.867182049195197,0,0,2.0621411133333334,1,1,,8.418003627339894,,38.77,66.19880000000002,7,DB13758
DB13759,drugbank,337.486,1,38.91782469721371,1,1,-0.5584778574717452,3,1,,16.18832291978279,-3.3360200390988344,43.09,114.54990000000002,6,DB13759
DB13760,drugbank,434.51,7,46.923262818739545,2,0,2.338485051333333,3,1,,7.796122490094026,,102.04,124.52829999999999,12,DB13760
DB13762,drugbank,359.443,5,39.48080955340534,1,0,2.0907432303333326,3,0,17.33086715965504,9.346710821346507,4.23997374588058,77.10000000000001,98.06680000000001,8,DB13762
DB13764,drugbank,654.574,17,62.7144588620628,10,0,-1.412968930999999,5,0,8.571811654612633,7.126239032801625,-3.648686043788379,274.74999999999994,150.9197000000001,9,DB13764
DB13766,drugbank,491.627,3,54.74533706222377,1,0,6.584915623333333,4,1,,13.775330891045556,7.755941302952125,35.58,144.12849999999995,9,DB13766
DB13767,drugbank,324.77,4,32.53554985004326,0,0,3.2790566353333332,4,0,,2.183524035438382,,61.42,111.05180000000001,3,DB13767
DB13768,drugbank,244.028,3,16.881446217172822,1,0,0.4972460166666667,1,0,,14.596994650733148,-2.97507453976932,38.69,40.626999999999995,2,DB13768
DB13770,drugbank,224.26,3,22.705448453037917,2,0,1.5892632603333325,1,-1,10.806369499230131,7.14009996283818,,75.27,58.047,4,DB13770
DB13772,drugbank,363.407,6,36.41604867275815,1,0,0.82752021909128,4,-1,,5.395487978582683,6.085957183718531,64.09,97.01599999999996,2,DB13772
DB13773,drugbank,280.3,6,26.1866652427815,2,0,0.46578656166666627,2,-1,,6.844790551151756,2.0160751360860987,107.2,72.38719999999999,3,DB13773
DB13774,drugbank,332.595,0,45.32111359342842,0,1,3.52189163119492,1,1,,18.10976193549863,,0.0,120.39789999999999,15,DB13774
DB13775,drugbank,295.44,3,34.14782805445532,2,0,2.8836921863333336,2,1,,14.0875242543638,9.759522955450302,41.489999999999995,85.73239999999998,6,DB13775
DB13776,drugbank,353.116,6,26.756695940942,3,0,-0.911193769333333,2,0,14.787516764943842,13.894896152878509,-1.9631684093920465,108.38000000000001,66.3831,2,DB13776
DB13777,drugbank,225.288,4,25.379583888862506,3,0,0.799900499728624,1,1,14.088001752333,10.113282451737817,9.473834424073393,61.72,62.35640000000001,6,DB13777
DB13778,drugbank,548.43,8,49.54874438215715,2,0,1.1062490916666667,4,-1,10.997822443785834,3.190912677615719,0.23848973149388475,132.79999999999998,128.81529999999992,7,DB13778
DB13779,drugbank,263.12,5,24.993562943154828,4,0,1.6073336506666671,1,1,,11.218811685872605,,83.16,95.325,5,DB13779
DB13781,drugbank,339.392,6,36.82369050771013,4,0,-0.8208274645547786,2,1,14.050070936756866,9.951954322630268,8.758456631816976,103.29,88.12719999999999,8,DB13781
DB13782,drugbank,296.414,2,34.632424241139844,0,0,3.154193611,3,0,,4.464548785153815,,26.299999999999997,92.65049999999997,4,DB13782
DB13783,drugbank,415.83,5,41.225578855789436,1,0,3.153551744,3,-1,,3.2567155421885516,-2.2657684705329646,94.83000000000001,105.66429999999997,7,DB13783
DB13784,drugbank,427.61,5,49.06486983076219,1,0,3.520321184000001,4,1,,15.1212277153809,7.866312453687412,39.18000000000001,126.75379999999997,9,DB13784
DB13785,drugbank,236.315,4,26.76974502457376,2,0,0.6079722996666661,2,1,15.659553771120134,13.997467028754752,7.648219667374609,46.94,68.79150000000001,4,DB13785
DB13787,drugbank,273.376,2,30.82088450342089,0,0,3.354598059333333,2,1,,8.602759823175468,,29.540000000000003,82.16449999999999,5,DB13787
DB13788,drugbank,435.01,3,48.988596461535124,0,0,6.340966024,4,1,,7.928924968246509,,15.71,130.43569999999994,8,DB13788
DB13790,drugbank,388.85,5,40.488727548071935,0,0,2.732838216666667,4,0,,16.56307707676951,6.09123718060121,51.24000000000001,101.45579999999997,5,DB13790
DB13791,drugbank,523.97,2,50.67335653870197,1,0,7.246862641333334,4,1,,13.904141511424896,8.962093457340378,23.47,132.63909999999998,8,DB13791
DB13792,drugbank,345.84,4,34.92735791756881,2,0,1.5867721943333333,2,0,13.757382009632984,8.85329996872671,1.317248342127276,92.5,86.17209999999997,3,DB13792
DB13793,drugbank,294.398,2,33.66997704371887,0,0,2.738451472666667,5,0,,19.247365676457772,6.298489287121361,25.240000000000002,87.0502,1,DB13793
DB13794,drugbank,358.46,4,39.531577933688276,0,0,3.5394444983333333,3,1,,8.869010107985872,,42.010000000000005,101.1268,7,DB13794
DB13795,drugbank,339.193,6,29.9661508678726,2,0,2.2103312209999997,2,1,,17.330223356480726,7.155994151291053,96.28,82.669,4,DB13795
DB13796,drugbank,320.45,3,35.70369199784768,1,0,5.233741830666667,2,-1,,-1.2050808878116541,,54.37,90.46249999999996,3,DB13796
DB13797,drugbank,516.562,1,55.13845652308777,1,0,7.802482717,4,0,,18.204245566013483,-1.3972629894257018,20.23,133.67439999999996,6,DB13797
DB13799,drugbank,157.169,2,15.503870837124547,0,0,0.8609542850000003,1,0,,46.61,,37.948800000000006,,1,DB13799
DB13801,drugbank,272.13,3,25.943433894857055,1,0,2.138478204,2,0,,10.113901346311437,2.995526175730836,58.69,66.7491,2,DB13801
DB13803,drugbank,354.81,4,34.4277859791861,3,0,2.998483524666666,2,-1,9.734279256221988,6.172298380176808,-3.7194612930889246,109.49,90.61749999999998,3,DB13803
DB13804,drugbank,218.27,1,22.267484757334536,2,0,1.8929776619999996,2,0,12.849381821252646,8.086759323489387,-3.232060546294696,41.13,64.39829999999999,2,DB13804
DB13805,drugbank,262.309,3,26.76217964153075,2,0,1.5788268176666667,3,0,10.806310771665057,7.140074716459407,,75.27000000000001,68.9467,2,DB13805
DB13806,drugbank,391.474,3,41.75592565013212,0,0,4.414475706000001,5,0,,5.351237843379331,,46.09,116.63209999999997,5,DB13806
DB13807,drugbank,152.18,3,13.910576928070896,2,0,-0.12430282099999995,2,1,10.41566736567786,8.468009820046563,-0.16589441185211362,53.07,43.3976,0,DB13807
DB13808,drugbank,276.383,1,32.54270733603421,0,0,3.692741922999999,4,1,,7.204177901312038,,8.17,88.49400000000003,2,DB13808
DB13810,drugbank,255.405,1,30.916276215350372,0,0,4.164867005666667,4,1,,10.039474030491405,,3.24,81.1412,0,DB13810
DB13813,drugbank,393.732,0,17.590720693262767,0,0,4.647148779999999,0,0,,0.0,,45.2423,,0,DB13813
DB13814,drugbank,481.52,5,48.60119505123905,2,0,2.08683496,5,1,13.361375172541358,11.516757831057502,7.228455215074809,128.03,121.69909999999999,6,DB13814
DB13815,drugbank,313.397,3,36.06085062222754,1,0,4.2994404067906125,2,1,,9.579912496409829,8.841912901512627,49.769999999999996,92.71670000000003,8,DB13815
DB13816,drugbank,493.54,8,48.376189293666336,6,0,-4.067552559276732,3,0,9.474106662866012,3.178765852508745,7.043679202447018,191.15999999999997,119.5561,8,DB13816
DB13817,drugbank,237.097,2,19.678563315638797,2,0,1.3941884349999998,0,0,,10.914732677857014,-7.482204797031208,72.19,48.7004,3,DB13817
DB13819,drugbank,287.407,3,34.229911943895175,0,0,4.057369736000001,2,1,,8.96939585220881,,42.160000000000004,87.2622,8,DB13819
DB13820,drugbank,330.45,4,35.82554538632178,0,0,3.1763643056666666,3,1,,8.021368206903128,,40.620000000000005,94.21600000000001,4,DB13820
DB13821,drugbank,440.47,9,40.10158941816125,2,0,-1.6424748216666658,4,-1,10.809828322529794,2.8817599534562848,-0.3582832573125302,156.08999999999997,115.41549999999997,7,DB13821
DB13822,drugbank,329.46,3,36.61631724654636,1,0,3.4289846586666664,3,1,,13.07905921985153,9.48487055699024,32.7,97.86570000000002,5,DB13822
DB13823,drugbank,303.3165,8,30.93831180120636,2,0,-1.7723289128971305,3,0,,5.306025724995468,8.569980148451265,98.66000000000001,82.18419999999998,3,DB13823
DB13824,drugbank,400.471,5,43.51354187874752,2,0,2.594530787666666,2,0,14.777345400448802,13.986879708077698,-2.9349953465852145,93.06000000000002,111.3615,11,DB13824
DB13825,drugbank,347.455,4,38.22701375962073,0,0,2.3100512449999995,3,1,,7.360210940520279,,48.0,97.1373,7,DB13825
DB13826,drugbank,146.23,2,17.437909367657138,2,0,1.158838967333333,0,0,15.604951898969915,14.763235306191845,-2.6278502505709813,40.46,41.980199999999996,5,DB13826
DB13827,drugbank,201.273,3,23.084252945689293,2,0,2.2846848919999996,3,1,,9.932103731072658,,36.42,62.3604,1,DB13827
DB13828,drugbank,434.288,2,41.19529779163691,0,0,5.586689641333333,3,0,,10.311150635819482,-7.139394771850656,59.32000000000001,119.30800000000002,7,DB13828
DB13832,drugbank,327.72,7,29.54841363338464,4,0,-1.4126692073333338,1,0,13.146303156200293,12.204980273398085,-3.634222478333096,140.92000000000002,70.0497,6,DB13832
DB13835,drugbank,365.477,4,41.44257363384286,0,0,3.501950324000001,3,1,,8.681566490904373,,45.14,110.77189999999997,8,DB13835
DB13836,drugbank,361.42,5,36.35800090048764,2,0,-0.377170084032125,3,-1,11.852923152727355,3.235814212076723,4.144011801592737,99.07000000000001,90.86550000000003,5,DB13836
DB13837,drugbank,348.756,4,33.10093587161379,2,0,2.239946804666667,3,0,15.559732562302433,10.674903881208058,-2.3449340892348416,73.13,87.519,3,DB13837
DB13838,drugbank,120.17,1,12.011780146022076,3,0,-0.6066132156666665,0,0,14.357463538179271,13.860325346652509,-2.9954083606284048,44.29,32.0287,1,DB13838
DB13839,drugbank,238.195,4,22.15711576563456,1,0,0.8453506726666665,1,-1,,3.1591990648972503,-6.851146312157272,89.9,55.57900000000001,5,DB13839
DB13840,drugbank,329.48,2,37.43650378754373,1,1,-0.5648677768050783,3,1,,13.967903921478978,-3.250238824745095,23.47,110.71079999999999,5,DB13840
DB13841,drugbank,400.97,3,45.29350965956634,1,0,4.22298393,4,1,,15.593097839126461,8.027568302243756,26.71,127.00029999999995,5,DB13841
DB13842,drugbank,329.316,5,31.86269179808152,0,0,0.04187981799999984,3,0,,3.2424626878480862,,97.63000000000001,83.7886,5,DB13842
DB13843,drugbank,392.88,5,40.42451073788405,3,0,1.1478313666666655,4,0,13.86331540000544,12.584111615213818,-2.856097984290063,94.83,104.32609999999995,2,DB13843
DB13844,drugbank,354.469,2,39.3260337547546,1,1,-0.6178784588050786,3,1,,11.04758910763474,-4.527584524320564,46.53,114.14370000000002,6,DB13844
DB13845,drugbank,325.452,3,38.46332119532727,0,0,4.384390985333333,2,1,,16.33456886538144,8.534677844353093,29.540000000000003,99.76319999999998,10,DB13845
DB13846,drugbank,311.85,1,35.67466229197603,0,0,5.412167641999999,3,1,,8.909880536856198,,3.24,96.24310000000001,5,DB13846
DB13848,drugbank,214.183,5,19.094498615975215,4,0,-1.6495564408471752,1,0,8.444176933858317,1.3217422869485103,9.403405380031595,103.78,49.2945,3,DB13848
DB13849,drugbank,327.81,3,34.56917087508797,0,0,2.6890934866666654,1,0,,-1.4402050013709253,,55.84,84.54150000000001,8,DB13849
DB13850,drugbank,320.49,1,35.49543232773874,0,1,-0.5961970861384116,3,1,,-4.169991898652891,,9.23,111.42949999999999,3,DB13850
DB13851,drugbank,312.406,5,34.080739902382575,0,0,3.838199974999999,4,0,,-3.9405982529543935,,46.150000000000006,79.4091,2,DB13851
DB13852,drugbank,211.73,1,24.64036572601313,1,0,2.9612804583333325,1,1,,9.830014137897667,,12.03,62.68850000000001,6,DB13852
DB13853,drugbank,240.35,1,24.78246841430543,0,0,3.2866038476666666,2,0,,-4.828975083439206,,9.23,70.15090000000001,2,DB13853
DB13854,drugbank,278.4296,2,33.80380927031508,1,0,6.059955137666666,0,-1,,4.922492763245736,,37.3,89.6354,13,DB13854
DB13855,drugbank,275.22,5,25.998809656245335,2,0,1.7490912639999996,2,0,11.038650702196108,8.326515824764302,-1.7356855512212137,117.97000000000001,68.1811,4,DB13855
DB13856,drugbank,447.32,5,42.6205938621857,3,0,1.7200658913333335,4,0,13.713296976246433,11.758589416581104,-3.3241525923264117,94.83000000000001,107.0003,2,DB13856
DB13857,drugbank,312.4458,2,36.71213327019581,0,0,3.955334276666666,4,0,19.338436751413933,18.420199045756856,-4.720548992456262,34.14,93.31459999999998,1,DB13857
DB13858,drugbank,293.43,4,34.42078626788442,0,0,3.4803547950000002,2,1,,9.281330161545819,,28.600000000000005,85.0101,7,DB13858
DB13863,drugbank,340.1157,10,25.525007836038164,7,0,-3.514163954666666,0,-4,1.6633055259475853,1.006253866577405,-3.5447528314482835,211.27999999999997,59.3076,9,DB13863
DB13865,drugbank,478.633,6,55.349452661073606,1,0,4.116973579,5,2,,9.038687531909153,,52.190000000000005,140.25709999999998,7,DB13865
DB13866,drugbank,300.442,2,35.255823049838774,2,0,2.805889449333333,4,0,17.59493203694474,17.524960806331435,-1.3777798937937855,40.46,88.3219,0,DB13866
DB13867,drugbank,444.51,4,43.323520589363945,2,0,2.5763433583333337,4,0,13.627931222108565,12.188480336705123,-3.3935268939345966,74.6,107.87189999999998,3,DB13867
DB13868,drugbank,273.1857,8,23.561935668723052,3,0,-4.540009757986324,2,-1,7.905802752952131,1.3507168400959584,5.124993052440949,136.38,63.1162,5,DB13868
DB13871,drugbank,281.331,4,29.48440376264424,2,0,1.5656897129999998,2,0,13.929161176659264,9.261175353999844,3.579538144529193,84.07999999999998,74.53479999999999,5,DB13871
DB13872,drugbank,335.185,3,32.20718392747353,1,0,3.391391556666667,3,0,,10.676469443853929,-2.156070814774956,52.900000000000006,85.8151,1,DB13872
DB13873,drugbank,318.75,4,32.41977884612483,1,0,4.358485700666667,2,-1,,3.1034930032228507,-4.931421037102809,63.6,83.19330000000001,5,DB13873
DB13874,drugbank,473.383,8,41.40651764354215,3,0,4.586206418333333,3,0,14.293808546973825,11.370991498413542,3.8184734117347268,108.74000000000001,118.37160000000003,8,DB13874
DB13876,drugbank,310.191,2,29.916529853844242,1,0,2.690562883,3,1,,9.901400134897422,,34.400000000000006,74.3606,2,DB13876
DB13877,drugbank,292.032,3,20.243061864023794,1,0,1.6928147780000002,1,0,,12.998284356804234,-0.6830931970570749,86.23,54.81940000000001,2,DB13877
DB13882,drugbank,137.136,2,13.227195462506076,0,0,0.7590503530000002,1,0,,3.244933443082692,,39.19,35.9264,2,DB13882
DB13908,drugbank,178.275,1,22.14700805372812,1,0,4.4747979330000005,1,0,,10.390061886363817,-5.474276031993935,20.23,56.525299999999994,4,DB13908
DB13916,drugbank,291.2627,8,27.44772643811683,4,0,-1.4223638733333335,3,0,13.891812927050974,12.455629102053194,4.714221147922124,150.44,71.09320000000001,2,DB13916
DB13917,drugbank,167.205,3,18.290375582591437,3,0,0.3241027298187683,1,1,12.925164459933665,9.26837052124877,10.287088286301246,52.489999999999995,48.0228,3,DB13917
DB13918,drugbank,341.186,2,32.78260442580848,0,0,4.716592692666667,2,0,,-3.686849842802889,,44.760000000000005,83.7192,6,DB13918
DB13919,drugbank,440.454,7,45.290372558791866,2,0,4.676408219000002,5,-2,4.307924344027238,3.437885184357376,1.4983293752803477,118.80999999999999,134.91750000000002,7,DB13919
DB13920,drugbank,356.379,8,35.023482077469744,4,0,-1.543685584666667,2,1,14.594093673719328,12.593217172359266,7.477743913894115,160.70000000000002,85.18369999999999,6,DB13920
DB13921,drugbank,257.246,7,24.39009800885083,4,0,-2.5169406159999994,2,0,13.78120572372987,12.432154058581194,4.275594086958863,128.61,59.183,2,DB13921
DB13927,drugbank,343.18,3,32.15761049185259,1,0,4.269718074333333,4,0,,13.506996386856379,2.507185429827403,47.14,82.91300000000003,2,DB13927
DB13929,drugbank,620.5,7,59.59178443464195,2,0,2.8268921346666662,5,0,12.010632807595172,7.721837622287339,-3.7752169027150786,139.46999999999997,152.18179999999992,6,DB13929
DB13930,drugbank,433.33,4,44.392440086741615,4,0,3.6198465120000005,3,0,14.958948211521072,12.776840772849848,4.649450134916051,90.04,117.50810000000004,7,DB13930
DB13931,drugbank,453.542,4,51.089152526112265,2,0,4.727226517666668,4,1,,13.492008236909939,8.690975891940894,94.31,134.66320000000002,8,DB13931
DB13934,drugbank,338.253,3,26.581519885315934,1,0,3.6055601763333334,2,0,,10.91107645659267,-1.995860036211162,47.260000000000005,70.80570000000003,4,DB13934
DB13936,drugbank,364.251,4,28.495194180282926,2,0,3.4077641413333333,2,0,18.811568786638322,12.760101087752023,-1.5823225373118692,77.28,86.7298,4,DB13936
DB13937,drugbank,342.75,1,31.656983350187694,1,0,4.264244843666667,3,0,,13.191547223615657,-2.5427178597592097,34.03,86.1436,3,DB13937
DB13938,drugbank,293.367,5,31.38637646750854,2,0,1.6769067046666666,2,1,15.079342531346523,14.500144435264811,8.298233989396733,81.32,84.27299999999998,4,DB13938
DB13939,drugbank,393.83,6,40.47247753841412,2,0,3.017961229,3,0,14.389748847600547,12.174873122186735,-1.105968838406318,118.76,117.9642,5,DB13939
DB13940,drugbank,255.38,3,29.148607922933525,1,0,2.370155079,1,1,,9.91409899581225,,44.480000000000004,74.1883,6,DB13940
DB13941,drugbank,535.52,6,59.55954399201663,0,0,5.268651966333335,6,3,,8.474282665831243,,38.74000000000001,153.42199999999997,6,DB13941
DB13943,drugbank,412.614,2,49.869589420970875,0,0,6.108652408666666,5,0,,18.523795671295066,-4.814863549745547,43.370000000000005,119.35859999999998,5,DB13943
